FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,TIME_PERIOD,Observation
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,3.75316
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,2.9341
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,3.28566
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,2.59923
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,3.83803
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,3.0898
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,1.29506
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,1.22113
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,1.14141
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,1.09551
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,1.17167
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,1.12538
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,1.22034
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,1.2385
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,1.1211
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,1.30523
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,1.13636
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,1.39015
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,1.45468
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,1.40998
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,1.24519
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,2.54425
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,5.03834
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,2.1419
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,3.30688
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,4.74006
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,3.49544
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,2.6393
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,3.15068
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,1.68776
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,2.3224
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,3.39321
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,4.61538
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,3.25901
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2023,3.33333
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,4.29799
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,5.61622
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,5.31561
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,6.64137
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,7.56757
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,4.89709
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,7.31015
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,4.29967
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,4.98361
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,5.84527
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,5.18839
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,5.59816
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,5.47863
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,4.9505
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,5.44872
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,5.37924
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,1.95721
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,2.0402
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,1.94232
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,2.14835
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,1.83882
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,2.07106
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,1.73489
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,1.88133
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,1.9058
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,1.96225
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,1.99925
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,2.2629
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,2.16392
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,2.2253
A,Annual,ITG1,Sicilia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,2.10693
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,0.8947
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,1.28505
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,0.90988
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,1.78943
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,1.35593
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,1.33276
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,1.2016
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,1.27641
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,1.17316
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,1.05844
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,1.71731
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,1.66498
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,1.60705
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,1.58406
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,1.54639
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,0
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,6.15385
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,5.50534
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,6.35739
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,6.34417
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,5.83039
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,6.52353
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,6.26487
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,5.29055
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,6.01504
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,3.28767
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,7.15026
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,4.7619
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,4.98555
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,5.50907
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,5.52105
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,2.52021
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,2.64201
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,2.73618
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,3.35699
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,2.80641
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,3.10998
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,3.02166
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,2.62774
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,3.03381
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,1.95431
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,3.83219
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,2.84375
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,3.01841
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,3.24388
A,Annual,ITG2,Sardegna,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,3.15378
